Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8
04/01/2020,RR,2,164837.0,10805086.2,156442.51232876713,10582692.172684941,605761.0,6,0,0,1,1,1,0,0,0,0
04/02/2020,RR,3,161960.0,10200146.08,156442.51232876713,10582692.172684941,605761.0,4,0,0,1,1,1,0,0,0,0
04/03/2020,RR,4,138725.0,10274554.22,156442.51232876713,10582692.172684941,605761.0,4,0,0,1,1,1,0,0,0,0
04/04/2020,RR,5,130541.0,9160764.81,156442.51232876713,10582692.172684941,605761.0,7,1,0,1,1,1,0,0,0,0
04/05/2020,RR,6,85389.0,4884068.39,156442.51232876713,10582692.172684941,605761.0,5,0,0,1,1,1,0,0,0,0
04/06/2020,RR,0,128785.0,9961885.02,156442.51232876713,10582692.172684941,605761.0,0,0,0,1,1,1,0,0,0,0
04/07/2020,RR,1,149453.0,11443705.68,156442.51232876713,10582692.172684941,605761.0,0,0,0,0,1,1,0,0,0,0
04/08/2020,RR,2,139062.0,10067716.08,156442.51232876713,10582692.172684941,605761.0,7,0,0,1,1,1,0,0,0,0
04/09/2020,RR,3,144961.0,10506886.4,156442.51232876713,10582692.172684941,605761.0,3,0,0,1,1,1,0,0,0,0
04/10/2020,RR,4,96759.0,5447912.73,156442.51232876713,10582692.172684941,605761.0,11,2,0,1,1,1,0,0,0,0
04/11/2020,RR,5,134973.0,8991080.17,156442.51232876713,10582692.172684941,605761.0,12,0,0,1,1,1,0,0,0,0
04/12/2020,RR,6,93752.0,4421006.71,156442.51232876713,10582692.172684941,605761.0,4,0,0,1,1,0,0,0,0,0
04/13/2020,RR,0,131089.0,9322877.33,156442.51232876713,10582692.172684941,605761.0,4,0,0,1,1,0,0,0,0,0
04/14/2020,RR,1,137883.0,9252112.6,156442.51232876713,10582692.172684941,605761.0,30,0,0,1,1,0,0,0,0,0
04/15/2020,RR,2,134576.0,9395014.48,156442.51232876713,10582692.172684941,605761.0,1,0,0,1,1,0,0,0,0,0
04/16/2020,RR,3,138968.0,9079019.65,156442.51232876713,10582692.172684941,605761.0,28,0,0,1,1,0,0,0,0,0
04/17/2020,RR,4,151906.0,10283819.27,156442.51232876713,10582692.172684941,605761.0,22,0,0,1,1,0,0,0,0,0
04/18/2020,RR,5,137148.0,8782063.15,156442.51232876713,10582692.172684941,605761.0,37,0,0,1,1,0,0,0,0,0
04/19/2020,RR,6,93053.0,5552279.01,156442.51232876713,10582692.172684941,605761.0,21,0,0,1,1,0,0,0,0,0
04/20/2020,RR,0,126503.0,9352680.61,156442.51232876713,10582692.172684941,605761.0,22,0,0,1,1,0,0,0,0,0
04/21/2020,RR,1,114493.0,7067458.85,156442.51232876713,10582692.172684941,605761.0,3,0,0,1,1,0,0,0,0,0
04/22/2020,RR,2,138231.0,10246496.55,156442.51232876713,10582692.172684941,605761.0,33,0,0,0,0,0,0,0,0,0
04/23/2020,RR,3,151391.0,11125309.84,156442.51232876713,10582692.172684941,605761.0,17,0,0,0,0,0,0,0,0,0
04/24/2020,RR,4,149590.0,11888495.3,156442.51232876713,10582692.172684941,605761.0,7,0,0,0,0,0,0,0,0,0
04/25/2020,RR,5,139670.0,9952957.46,156442.51232876713,10582692.172684941,605761.0,41,0,0,0,0,0,0,0,0,0
04/26/2020,RR,6,92549.0,5235538.9,156442.51232876713,10582692.172684941,605761.0,56,1,0,0,0,0,0,0,0,0
04/27/2020,RR,0,138954.0,10921244.92,156442.51232876713,10582692.172684941,605761.0,6,0,0,0,0,0,0,0,0,0
04/28/2020,RR,1,142175.0,11400274.31,156442.51232876713,10582692.172684941,605761.0,18,2,0,0,0,0,0,0,0,0
04/29/2020,RR,2,147413.0,11105729.26,156442.51232876713,10582692.172684941,605761.0,27,0,0,0,0,0,0,0,0,0
04/30/2020,RR,3,156665.0,14403434.19,156442.51232876713,10582692.172684941,605761.0,67,1,0,0,0,0,0,0,0,0
05/01/2020,RR,4,133844.0,8682915.35,156442.51232876713,10582692.172684941,605761.0,83,1,0,0,0,0,0,0,0,0
05/02/2020,RR,5,136046.0,9974408.3,156442.51232876713,10582692.172684941,605761.0,66,1,0,0,0,0,0,0,0,0
05/03/2020,RR,6,89684.0,5128556.45,156442.51232876713,10582692.172684941,605761.0,72,2,0,0,0,0,0,0,0,0
05/04/2020,RR,0,157293.0,12191694.8,156442.51232876713,10582692.172684941,605761.0,66,0,0,0,0,0,0,0,0,0
05/05/2020,RR,1,155074.0,11709607.37,156442.51232876713,10582692.172684941,605761.0,63,0,0,0,0,0,0,0,0,0
05/06/2020,RR,2,151649.0,12527126.01,156442.51232876713,10582692.172684941,605761.0,63,2,0,0,0,0,0,0,0,0
05/07/2020,RR,3,153379.0,11407891.51,156442.51232876713,10582692.172684941,605761.0,88,1,0,0,0,0,0,0,0,0
05/08/2020,RR,4,161746.0,12189729.68,156442.51232876713,10582692.172684941,605761.0,104,2,0,0,0,0,0,0,0,0
05/09/2020,RR,5,165581.0,11892138.8,156442.51232876713,10582692.172684941,605761.0,78,2,0,0,0,0,0,0,0,0
05/10/2020,RR,6,112031.0,5703141.45,156442.51232876713,10582692.172684941,605761.0,88,3,0,0,0,0,0,0,0,0
05/11/2020,RR,0,141524.0,10650520.85,156442.51232876713,10582692.172684941,605761.0,5,3,0,0,0,0,0,0,0,0
05/12/2020,RR,1,152434.0,11368780.57,156442.51232876713,10582692.172684941,605761.0,33,3,0,0,0,0,0,0,0,0
05/13/2020,RR,2,137148.0,9260577.62,156442.51232876713,10582692.172684941,605761.0,83,2,0,0,0,0,0,0,0,0
05/14/2020,RR,3,136130.0,9238653.79,156442.51232876713,10582692.172684941,605761.0,89,8,0,0,0,0,0,0,0,0
05/15/2020,RR,4,162886.0,10445975.13,156442.51232876713,10582692.172684941,605761.0,89,3,0,0,0,0,0,0,0,0
05/16/2020,RR,5,141855.0,9350125.85,156442.51232876713,10582692.172684941,605761.0,117,9,0,0,0,0,0,0,0,0
05/17/2020,RR,6,94282.0,4943033.15,156442.51232876713,10582692.172684941,605761.0,85,2,0,0,0,0,0,0,0,0
05/18/2020,RR,0,130807.0,9447270.91,156442.51232876713,10582692.172684941,605761.0,85,9,0,0,0,0,0,0,0,0
05/19/2020,RR,1,133948.0,9219863.56,156442.51232876713,10582692.172684941,605761.0,109,1,0,0,0,0,0,0,0,0
05/20/2020,RR,2,156317.0,10308188.9,156442.51232876713,10582692.172684941,605761.0,82,3,0,0,0,0,0,0,0,0
05/21/2020,RR,3,130962.0,9562909.48,156442.51232876713,10582692.172684941,605761.0,79,8,0,0,0,0,0,0,0,0
05/22/2020,RR,4,133011.0,10403052.96,156442.51232876713,10582692.172684941,605761.0,160,9,0,0,0,0,0,0,0,0
05/23/2020,RR,5,132279.0,9165381.26,156442.51232876713,10582692.172684941,605761.0,68,0,0,0,0,0,0,0,0,0
05/24/2020,RR,6,87681.0,4918738.71,156442.51232876713,10582692.172684941,605761.0,65,3,0,0,0,0,0,0,0,0
05/25/2020,RR,0,141222.0,10272859.3,156442.51232876713,10582692.172684941,605761.0,75,2,0,0,0,0,0,0,0,0
05/26/2020,RR,1,131592.0,9756830.96,156442.51232876713,10582692.172684941,605761.0,69,16,0,0,0,0,0,0,0,0
05/27/2020,RR,2,128722.0,9773942.12,156442.51232876713,10582692.172684941,605761.0,99,0,0,0,0,0,0,0,1,0
05/28/2020,RR,3,139787.0,11009362.69,156442.51232876713,10582692.172684941,605761.0,277,0,0,0,0,0,0,0,1,0
05/29/2020,RR,4,135827.0,12781166.44,156442.51232876713,10582692.172684941,605761.0,139,6,0,0,0,0,0,0,1,0
05/30/2020,RR,5,149674.0,13142806.52,156442.51232876713,10582692.172684941,605761.0,201,2,0,0,0,0,0,0,1,0
05/31/2020,RR,6,103727.0,6909317.71,156442.51232876713,10582692.172684941,605761.0,175,6,0,0,0,0,0,0,1,0
06/01/2020,RR,0,172228.0,13254290.22,156442.51232876713,10582692.172684941,605761.0,218,0,0,0,0,0,0,0,1,0
06/02/2020,RR,1,159229.0,11860514.21,156442.51232876713,10582692.172684941,605761.0,158,4,0,0,0,0,0,0,1,0
06/03/2020,RR,2,161581.0,12608982.71,156442.51232876713,10582692.172684941,605761.0,293,4,0,0,0,0,0,0,1,0
06/04/2020,RR,3,150325.0,11592007.42,156442.51232876713,10582692.172684941,605761.0,340,3,0,0,0,0,0,0,1,0
06/05/2020,RR,4,160709.0,11915747.92,156442.51232876713,10582692.172684941,605761.0,348,12,0,0,0,0,0,0,1,0
06/06/2020,RR,5,146717.0,11167520.4,156442.51232876713,10582692.172684941,605761.0,407,0,0,0,0,0,0,0,1,0
06/07/2020,RR,6,88513.0,5539584.24,156442.51232876713,10582692.172684941,605761.0,291,3,0,0,0,0,0,0,1,0
06/08/2020,RR,0,146109.0,11430960.75,156442.51232876713,10582692.172684941,605761.0,239,3,0,0,0,0,0,0,1,0
06/09/2020,RR,1,137592.0,10657382.97,156442.51232876713,10582692.172684941,605761.0,288,23,0,0,0,0,0,0,1,0
06/10/2020,RR,2,152238.0,11567905.26,156442.51232876713,10582692.172684941,605761.0,291,14,0,0,0,0,0,0,1,0
06/11/2020,RR,3,122071.0,8901275.55,156442.51232876713,10582692.172684941,605761.0,247,6,0,0,0,0,0,0,1,0
06/12/2020,RR,4,156418.0,11908405.97,156442.51232876713,10582692.172684941,605761.0,118,4,0,0,0,0,0,0,1,0
06/13/2020,RR,5,139223.0,9810294.25,156442.51232876713,10582692.172684941,605761.0,130,5,0,0,0,0,0,0,1,0
06/14/2020,RR,6,90714.0,5157033.93,156442.51232876713,10582692.172684941,605761.0,33,3,0,0,0,0,0,0,1,0
06/15/2020,RR,0,137190.0,10399005.18,156442.51232876713,10582692.172684941,605761.0,6,3,0,0,0,0,0,0,1,0
06/16/2020,RR,1,144602.0,10242741.87,156442.51232876713,10582692.172684941,605761.0,54,13,0,0,0,0,0,0,1,0
06/17/2020,RR,2,158862.0,10811890.08,156442.51232876713,10582692.172684941,605761.0,215,8,0,0,0,0,0,0,1,0
06/18/2020,RR,3,133560.0,10317029.84,156442.51232876713,10582692.172684941,605761.0,271,7,0,0,0,0,0,0,1,0
06/19/2020,RR,4,100978.0,7745469.46,156442.51232876713,10582692.172684941,605761.0,229,8,0,0,0,0,0,0,0,0
06/20/2020,RR,5,166874.0,12340059.28,156442.51232876713,10582692.172684941,605761.0,387,6,0,0,0,0,0,0,0,0
06/21/2020,RR,6,89643.0,5167647.35,156442.51232876713,10582692.172684941,605761.0,83,6,0,0,0,0,0,0,0,0
06/22/2020,RR,0,144257.0,10810043.59,156442.51232876713,10582692.172684941,605761.0,68,0,0,0,0,0,0,0,0,0
06/23/2020,RR,1,126694.0,9505566.36,156442.51232876713,10582692.172684941,605761.0,2152,-1,0,0,0,0,0,0,0,0
06/24/2020,RR,2,147124.0,11054252.92,156442.51232876713,10582692.172684941,605761.0,463,9,0,0,0,0,0,0,0,0
06/25/2020,RR,3,139461.0,9746197.06,156442.51232876713,10582692.172684941,605761.0,1069,12,0,0,0,0,0,0,0,0
06/26/2020,RR,4,159739.0,12544252.77,156442.51232876713,10582692.172684941,605761.0,1039,2,0,0,0,0,0,0,0,0
06/27/2020,RR,5,147527.0,11356157.23,156442.51232876713,10582692.172684941,605761.0,167,8,0,0,0,0,0,0,0,0
06/28/2020,RR,6,97172.0,5731622.04,156442.51232876713,10582692.172684941,605761.0,1263,0,0,0,0,0,0,0,0,0
06/29/2020,RR,0,130160.0,9816396.49,156442.51232876713,10582692.172684941,605761.0,118,0,0,0,0,0,0,0,0,0
06/30/2020,RR,1,145286.0,13211126.08,156442.51232876713,10582692.172684941,605761.0,182,2,0,0,0,0,0,0,0,0
07/01/2020,RR,2,175654.0,13761676.85,156442.51232876713,10582692.172684941,605761.0,512,31,0,0,0,0,0,0,0,0
07/02/2020,RR,3,169114.0,13185322.1,156442.51232876713,10582692.172684941,605761.0,2430,40,0,0,0,0,0,0,0,0
07/03/2020,RR,4,185148.0,13872169.57,156442.51232876713,10582692.172684941,605761.0,740,4,0,0,0,0,0,0,0,0
07/04/2020,RR,5,168378.0,12608694.89,156442.51232876713,10582692.172684941,605761.0,446,6,0,0,0,0,0,0,0,0
07/05/2020,RR,6,112795.0,6657368.18,156442.51232876713,10582692.172684941,605761.0,153,4,0,0,0,0,0,0,0,0
07/06/2020,RR,0,153498.0,11870247.28,156442.51232876713,10582692.172684941,605761.0,26,3,0,0,0,0,0,0,0,0
07/07/2020,RR,1,170410.0,12822718.21,156442.51232876713,10582692.172684941,605761.0,140,5,0,0,0,0,0,0,0,0
07/08/2020,RR,2,154960.0,12381902.57,156442.51232876713,10582692.172684941,605761.0,196,10,0,0,0,0,0,0,0,0
07/09/2020,RR,3,138977.0,10368475.97,156442.51232876713,10582692.172684941,605761.0,870,7,0,0,0,0,0,0,0,0
07/10/2020,RR,4,165502.0,13464242.04,156442.51232876713,10582692.172684941,605761.0,1066,0,0,0,0,0,0,0,0,0
07/11/2020,RR,5,145928.0,10838133.01,156442.51232876713,10582692.172684941,605761.0,629,3,0,0,0,0,0,0,0,0
07/12/2020,RR,6,95834.0,5614162.73,156442.51232876713,10582692.172684941,605761.0,376,0,0,0,0,0,0,0,0,0
07/13/2020,RR,0,148152.0,11385207.15,156442.51232876713,10582692.172684941,605761.0,402,1,0,0,0,0,0,0,0,0
07/14/2020,RR,1,147912.0,11608691.51,156442.51232876713,10582692.172684941,605761.0,341,1,0,0,0,0,0,0,0,0
07/15/2020,RR,2,145809.0,11624947.08,156442.51232876713,10582692.172684941,605761.0,713,5,0,0,0,0,0,0,0,0
07/16/2020,RR,3,136405.0,10547024.63,156442.51232876713,10582692.172684941,605761.0,716,12,0,0,0,0,0,0,0,0
07/17/2020,RR,4,140928.0,11051431.32,156442.51232876713,10582692.172684941,605761.0,610,10,0,0,0,0,0,0,0,0
07/18/2020,RR,5,142037.0,10311758.35,156442.51232876713,10582692.172684941,605761.0,366,4,0,0,0,0,0,0,0,0
07/19/2020,RR,6,91084.0,5352076.92,156442.51232876713,10582692.172684941,605761.0,94,0,0,0,0,0,0,0,0,0
07/20/2020,RR,0,155584.0,11741955.62,156442.51232876713,10582692.172684941,605761.0,219,2,0,0,0,0,0,0,0,0
07/21/2020,RR,1,135926.0,11428412.49,156442.51232876713,10582692.172684941,605761.0,299,4,0,0,0,0,0,0,0,0
07/22/2020,RR,2,140468.0,11021364.95,156442.51232876713,10582692.172684941,605761.0,969,16,0,0,0,0,0,0,0,0
07/23/2020,RR,3,144832.0,11589916.06,156442.51232876713,10582692.172684941,605761.0,978,7,0,0,0,0,0,0,0,0
07/24/2020,RR,4,152783.0,12340544.6,156442.51232876713,10582692.172684941,605761.0,942,7,0,0,0,0,0,0,0,0
07/25/2020,RR,5,157652.0,11606044.45,156442.51232876713,10582692.172684941,605761.0,520,8,0,0,0,0,0,0,0,0
07/26/2020,RR,6,101880.0,6212619.45,156442.51232876713,10582692.172684941,605761.0,435,0,0,0,0,0,0,0,0,0
07/27/2020,RR,0,147953.0,11584669.62,156442.51232876713,10582692.172684941,605761.0,73,1,0,0,0,0,0,0,0,0
07/28/2020,RR,1,150803.0,12673296.82,156442.51232876713,10582692.172684941,605761.0,414,5,0,0,0,0,0,0,0,0
07/29/2020,RR,2,157382.0,13102945.47,156442.51232876713,10582692.172684941,605761.0,680,14,0,0,0,0,0,0,0,0
07/30/2020,RR,3,171004.0,14170137.34,156442.51232876713,10582692.172684941,605761.0,459,8,0,0,0,0,0,0,0,0
07/31/2020,RR,4,177880.0,17393210.33,156442.51232876713,10582692.172684941,605761.0,561,4,0,0,0,0,0,0,0,0
08/01/2020,RR,5,166063.0,12834623.18,156442.51232876713,10582692.172684941,605761.0,707,8,0,0,0,0,0,0,0,0
08/02/2020,RR,6,117799.0,7436192.68,156442.51232876713,10582692.172684941,605761.0,428,0,0,0,0,0,0,0,0,0
08/03/2020,RR,0,190659.0,13555142.7,156442.51232876713,10582692.172684941,605761.0,37,0,0,0,0,0,0,0,0,0
08/04/2020,RR,1,188808.0,16396390.32,156442.51232876713,10582692.172684941,605761.0,6,15,0,0,0,0,0,0,0,0
08/05/2020,RR,2,167557.0,15031383.2,156442.51232876713,10582692.172684941,605761.0,1102,4,0,0,0,0,0,0,0,0
08/06/2020,RR,3,158608.0,14153957.07,156442.51232876713,10582692.172684941,605761.0,633,6,0,0,0,0,0,0,0,0
08/07/2020,RR,4,175296.0,15438325.14,156442.51232876713,10582692.172684941,605761.0,611,6,0,0,0,0,0,0,0,0
08/08/2020,RR,5,175300.0,14888242.72,156442.51232876713,10582692.172684941,605761.0,393,3,0,0,0,0,0,0,0,0
08/09/2020,RR,6,110021.0,7469873.76,156442.51232876713,10582692.172684941,605761.0,454,0,0,0,0,0,0,0,0,0
08/10/2020,RR,0,160231.0,13328746.53,156442.51232876713,10582692.172684941,605761.0,62,0,0,0,0,0,0,0,0,0
08/11/2020,RR,1,155209.0,12950171.82,156442.51232876713,10582692.172684941,605761.0,557,4,0,0,0,0,0,0,0,0
08/12/2020,RR,2,143035.0,12082420.04,156442.51232876713,10582692.172684941,605761.0,573,4,0,0,0,0,0,0,0,0
08/13/2020,RR,3,158802.0,12280867.52,156442.51232876713,10582692.172684941,605761.0,691,6,0,0,0,0,0,0,0,0
08/14/2020,RR,4,158467.0,12805680.98,156442.51232876713,10582692.172684941,605761.0,627,4,0,0,0,0,0,0,0,0
08/15/2020,RR,5,154575.0,12470221.34,156442.51232876713,10582692.172684941,605761.0,500,3,0,0,0,0,0,0,0,0
08/16/2020,RR,6,101161.0,6919348.36,156442.51232876713,10582692.172684941,605761.0,226,0,0,0,0,0,0,0,0,0
08/17/2020,RR,0,139024.0,11320499.59,156442.51232876713,10582692.172684941,605761.0,42,0,0,0,0,0,0,0,0,0
08/18/2020,RR,1,148504.0,11884739.56,156442.51232876713,10582692.172684941,605761.0,518,6,0,0,0,0,0,0,0,0
08/19/2020,RR,2,149946.0,11690163.49,156442.51232876713,10582692.172684941,605761.0,318,1,0,0,0,0,0,0,0,0
08/20/2020,RR,3,148053.0,11979749.92,156442.51232876713,10582692.172684941,605761.0,488,1,0,0,0,0,0,0,0,0
08/21/2020,RR,4,157324.0,13186101.58,156442.51232876713,10582692.172684941,605761.0,202,0,0,0,0,0,0,0,0,0
08/22/2020,RR,5,163137.0,12822778.09,156442.51232876713,10582692.172684941,605761.0,336,3,0,0,0,0,0,0,0,0
08/23/2020,RR,6,102410.0,6654834.98,156442.51232876713,10582692.172684941,605761.0,203,0,0,0,0,0,0,0,0,0
08/24/2020,RR,0,148536.0,11722434.36,156442.51232876713,10582692.172684941,605761.0,40,0,0,0,0,0,0,0,0,0
08/25/2020,RR,1,148194.0,12275558.34,156442.51232876713,10582692.172684941,605761.0,274,3,0,0,0,0,0,0,0,0
08/26/2020,RR,2,148948.0,11987515.57,156442.51232876713,10582692.172684941,605761.0,315,0,0,0,0,0,0,0,0,0
08/27/2020,RR,3,155814.0,13387603.21,156442.51232876713,10582692.172684941,605761.0,331,4,0,0,0,0,0,0,0,0
08/28/2020,RR,4,162847.0,14090712.8,156442.51232876713,10582692.172684941,605761.0,307,1,0,0,0,0,0,0,0,0
08/29/2020,RR,5,163571.0,15185276.75,156442.51232876713,10582692.172684941,605761.0,302,0,0,0,0,0,0,0,0,0
08/30/2020,RR,6,105608.0,7555050.64,156442.51232876713,10582692.172684941,605761.0,171,0,0,0,0,0,0,0,0,0
08/31/2020,RR,0,173084.0,15399294.88,156442.51232876713,10582692.172684941,605761.0,48,0,0,0,0,0,0,0,0,0
09/01/2020,RR,1,165252.0,13789132.64,156442.51232876713,10582692.172684941,605761.0,189,6,0,0,0,0,0,0,0,0
09/02/2020,RR,2,170679.0,14074426.87,156442.51232876713,10582692.172684941,605761.0,329,2,0,0,0,0,0,0,0,0
09/03/2020,RR,3,165226.0,14704582.41,156442.51232876713,10582692.172684941,605761.0,298,1,0,0,0,0,0,0,0,0
09/04/2020,RR,4,174661.0,15990448.83,156442.51232876713,10582692.172684941,605761.0,331,2,0,0,0,0,0,0,0,0
09/05/2020,RR,5,182477.0,15947340.92,156442.51232876713,10582692.172684941,605761.0,310,0,0,0,0,0,0,0,0,0
09/06/2020,RR,6,122427.0,7808589.25,156442.51232876713,10582692.172684941,605761.0,162,0,0,0,0,0,0,0,0,0
09/07/2020,RR,0,135456.0,9519286.14,156442.51232876713,10582692.172684941,605761.0,116,0,0,0,0,0,0,0,0,0
02/15/2020,RS,5,6015967.0,430320073.7,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/16/2020,RS,6,3093942.0,187242543.34,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/17/2020,RS,0,5227631.0,343129594.94,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/18/2020,RS,1,5156865.0,334273475.86,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/19/2020,RS,2,5548466.0,360739019.42,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/20/2020,RS,3,5553702.0,373145631.75,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/21/2020,RS,4,6175775.0,440458349.19,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/22/2020,RS,5,5910382.0,424987434.77,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/23/2020,RS,6,2976128.0,173485092.8,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/24/2020,RS,0,4738935.0,298598382.27,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/25/2020,RS,1,2913228.0,168873779.35,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/26/2020,RS,2,5407357.0,357875031.98,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/27/2020,RS,3,5348276.0,362840105.62,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/28/2020,RS,4,6059943.0,453778447.23,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
02/29/2020,RS,5,6289825.0,514037736.41,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/01/2020,RS,6,3166858.0,201370564.71,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/02/2020,RS,0,5425177.0,363126273.47,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/03/2020,RS,1,5483669.0,364728874.05,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/04/2020,RS,2,5600100.0,374688973.71,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/05/2020,RS,3,5584851.0,378844563.36,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/06/2020,RS,4,6450388.0,464991857.97,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/07/2020,RS,5,6734600.0,527447571.59,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/08/2020,RS,6,3295146.0,209007217.27,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/09/2020,RS,0,5447219.0,354934086.58,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,0,0,0,0,0,0
03/10/2020,RS,1,5418851.0,352499147.45,5000128.665753425,346556943.2794796,11377239.0,1,0,0,0,0,0,0,0,0,0
03/11/2020,RS,2,5534340.0,358824259.17,5000128.665753425,346556943.2794796,11377239.0,1,0,0,0,0,0,0,0,0,0
03/12/2020,RS,3,5472036.0,357492865.71,5000128.665753425,346556943.2794796,11377239.0,2,0,0,0,1,0,0,0,0,0
03/13/2020,RS,4,5948303.0,408827454.94,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,1,0,0,0,0,0
03/14/2020,RS,5,6203369.0,460509956.86,5000128.665753425,346556943.2794796,11377239.0,2,0,0,0,1,0,0,0,0,0
03/15/2020,RS,6,3071507.0,198579656.07,5000128.665753425,346556943.2794796,11377239.0,0,0,0,0,1,0,0,0,0,0
03/16/2020,RS,0,5300695.0,382196825.4,5000128.665753425,346556943.2794796,11377239.0,0,0,1,1,1,0,0,0,0,0
03/17/2020,RS,1,5418228.0,397632119.9,5000128.665753425,346556943.2794796,11377239.0,4,0,1,1,1,1,1,0,0,0
03/18/2020,RS,2,5193405.0,391380707.07,5000128.665753425,346556943.2794796,11377239.0,9,0,1,1,1,1,1,0,0,0
03/19/2020,RS,3,5038623.0,395448761.35,5000128.665753425,346556943.2794796,11377239.0,9,0,1,1,1,1,1,0,1,0
03/20/2020,RS,4,5184815.0,436540980.32,5000128.665753425,346556943.2794796,11377239.0,9,0,1,1,1,1,1,0,1,0
03/21/2020,RS,5,4245776.0,353451511.49,5000128.665753425,346556943.2794796,11377239.0,23,0,1,1,1,1,1,0,1,0
03/22/2020,RS,6,1521717.0,100221533.7,5000128.665753425,346556943.2794796,11377239.0,12,0,1,1,1,1,1,1,1,0
03/23/2020,RS,0,3196423.0,226419220.32,5000128.665753425,346556943.2794796,11377239.0,14,0,1,1,1,1,1,1,1,0
03/24/2020,RS,1,2921344.0,199707101.31,5000128.665753425,346556943.2794796,11377239.0,12,0,1,1,1,1,1,1,1,0
03/25/2020,RS,2,3111756.0,213648650.55,5000128.665753425,346556943.2794796,11377239.0,25,1,1,1,1,1,1,1,1,0
03/26/2020,RS,3,3067762.0,211205500.61,5000128.665753425,346556943.2794796,11377239.0,45,0,1,1,1,1,1,1,1,0
03/27/2020,RS,4,3513293.0,253549677.0,5000128.665753425,346556943.2794796,11377239.0,27,1,1,1,1,1,1,1,1,0
03/28/2020,RS,5,3582907.0,251169319.31,5000128.665753425,346556943.2794796,11377239.0,2,0,1,1,1,1,1,1,1,0
03/29/2020,RS,6,1570433.0,96334788.46,5000128.665753425,346556943.2794796,11377239.0,29,0,1,1,1,1,1,1,1,0
03/30/2020,RS,0,3365737.0,239069921.46,5000128.665753425,346556943.2794796,11377239.0,15,1,1,1,1,1,1,1,1,0
03/31/2020,RS,1,3649990.0,296053018.04,5000128.665753425,346556943.2794796,11377239.0,33,1,1,1,1,1,1,1,1,0
04/01/2020,RS,2,3895472.0,298276202.96,5000128.665753425,346556943.2794796,11377239.0,32,0,1,1,1,1,1,1,1,0
04/02/2020,RS,3,3560953.0,268479440.09,5000128.665753425,346556943.2794796,11377239.0,28,1,1,1,1,1,1,1,1,0
04/03/2020,RS,4,4002560.0,312961073.77,5000128.665753425,346556943.2794796,11377239.0,62,0,1,1,1,1,1,1,1,0
04/04/2020,RS,5,4083372.0,313940113.4,5000128.665753425,346556943.2794796,11377239.0,14,1,1,1,1,1,1,1,0,0
04/05/2020,RS,6,1782076.0,116000690.59,5000128.665753425,346556943.2794796,11377239.0,8,1,1,1,1,1,1,1,0,0
04/06/2020,RS,0,3720557.0,279218401.82,5000128.665753425,346556943.2794796,11377239.0,63,0,1,1,1,1,1,1,0,0
04/07/2020,RS,1,4152313.0,317600674.21,5000128.665753425,346556943.2794796,11377239.0,27,1,1,1,1,1,1,1,0,0
04/08/2020,RS,2,4370995.0,342100709.91,5000128.665753425,346556943.2794796,11377239.0,47,1,1,1,1,1,1,1,0,0
04/09/2020,RS,3,4939030.0,392831782.03,5000128.665753425,346556943.2794796,11377239.0,63,3,1,1,1,1,1,1,0,0
