C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Qtde Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados,Valor Autorizados_2019_mean,day_of_week,populacao
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,RR,07/27/2020,1.0,147953.0,156442.51232876713,11584669.62,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,RR,07/28/2020,5.0,150803.0,156442.51232876713,12673296.82,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,RR,07/29/2020,14.0,157382.0,156442.51232876713,13102945.47,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,RR,07/30/2020,8.0,171004.0,156442.51232876713,14170137.34,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,RR,07/31/2020,4.0,177880.0,156442.51232876713,17393210.33,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,RR,08/01/2020,8.0,166063.0,156442.51232876713,12834623.18,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,RR,08/02/2020,0.0,117799.0,156442.51232876713,7436192.68,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,RR,08/03/2020,0.0,190659.0,156442.51232876713,13555142.7,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RR,08/04/2020,15.0,188808.0,156442.51232876713,16396390.32,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,RR,08/05/2020,4.0,167557.0,156442.51232876713,15031383.2,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,RR,08/06/2020,6.0,158608.0,156442.51232876713,14153957.07,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,RR,08/07/2020,6.0,175296.0,156442.51232876713,15438325.14,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,RR,08/08/2020,3.0,175300.0,156442.51232876713,14888242.72,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,RR,08/09/2020,0.0,110021.0,156442.51232876713,7469873.76,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,RR,08/10/2020,0.0,160231.0,156442.51232876713,13328746.53,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,RR,08/11/2020,4.0,155209.0,156442.51232876713,12950171.82,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,RR,08/12/2020,4.0,143035.0,156442.51232876713,12082420.04,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,RR,08/13/2020,6.0,158802.0,156442.51232876713,12280867.52,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,RR,08/14/2020,4.0,158467.0,156442.51232876713,12805680.98,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,RR,08/15/2020,3.0,154575.0,156442.51232876713,12470221.34,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,RR,08/16/2020,0.0,101161.0,156442.51232876713,6919348.36,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,RR,08/17/2020,0.0,139024.0,156442.51232876713,11320499.59,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,RR,08/18/2020,6.0,148504.0,156442.51232876713,11884739.56,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,RR,08/19/2020,1.0,149946.0,156442.51232876713,11690163.49,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,RR,08/20/2020,1.0,148053.0,156442.51232876713,11979749.92,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,RR,08/21/2020,0.0,157324.0,156442.51232876713,13186101.58,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,RR,08/22/2020,3.0,163137.0,156442.51232876713,12822778.09,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,RR,08/23/2020,0.0,102410.0,156442.51232876713,6654834.98,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,RR,08/24/2020,0.0,148536.0,156442.51232876713,11722434.36,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,RR,08/25/2020,3.0,148194.0,156442.51232876713,12275558.34,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,RR,08/26/2020,0.0,148948.0,156442.51232876713,11987515.57,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,RR,08/27/2020,4.0,155814.0,156442.51232876713,13387603.21,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,RR,08/28/2020,1.0,162847.0,156442.51232876713,14090712.8,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,RR,08/29/2020,0.0,163571.0,156442.51232876713,15185276.75,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,RR,08/30/2020,0.0,105608.0,156442.51232876713,7555050.64,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,RR,08/31/2020,0.0,173084.0,156442.51232876713,15399294.88,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,RR,09/01/2020,6.0,165252.0,156442.51232876713,13789132.64,10582692.17268494,1.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,RR,09/02/2020,2.0,170679.0,156442.51232876713,14074426.87,10582692.17268494,2.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,RR,09/03/2020,1.0,165226.0,156442.51232876713,14704582.41,10582692.17268494,3.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,RR,09/04/2020,2.0,174661.0,156442.51232876713,15990448.83,10582692.17268494,4.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,RR,09/05/2020,0.0,182477.0,156442.51232876713,15947340.92,10582692.17268494,5.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,RR,09/06/2020,0.0,122427.0,156442.51232876713,7808589.25,10582692.17268494,6.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,RR,09/07/2020,0.0,135456.0,156442.51232876713,9519286.14,10582692.17268494,0.0,605761.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RS,03/10/2020,0.0,5418851.0,5000128.665753425,352499147.45,346556943.2794796,1.0,11377239.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RS,03/11/2020,0.0,5534340.0,5000128.665753425,358824259.17,346556943.2794796,2.0,11377239.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,RS,03/12/2020,0.0,5472036.0,5000128.665753425,357492865.71,346556943.2794796,3.0,11377239.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RS,03/13/2020,0.0,5948303.0,5000128.665753425,408827454.94,346556943.2794796,4.0,11377239.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,RS,03/14/2020,0.0,6203369.0,5000128.665753425,460509956.86,346556943.2794796,5.0,11377239.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RS,03/15/2020,0.0,3071507.0,5000128.665753425,198579656.07,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RS,03/16/2020,0.0,5300695.0,5000128.665753425,382196825.4,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,RS,03/17/2020,0.0,5418228.0,5000128.665753425,397632119.9,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,RS,03/18/2020,0.0,5193405.0,5000128.665753425,391380707.07,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,RS,03/19/2020,0.0,5038623.0,5000128.665753425,395448761.35,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,RS,03/20/2020,0.0,5184815.0,5000128.665753425,436540980.32,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,23.0,RS,03/21/2020,0.0,4245776.0,5000128.665753425,353451511.49,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,RS,03/22/2020,0.0,1521717.0,5000128.665753425,100221533.7,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,RS,03/23/2020,0.0,3196423.0,5000128.665753425,226419220.32,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,RS,03/24/2020,0.0,2921344.0,5000128.665753425,199707101.31,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,RS,03/25/2020,1.0,3111756.0,5000128.665753425,213648650.55,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.0,RS,03/26/2020,0.0,3067762.0,5000128.665753425,211205500.61,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,RS,03/27/2020,1.0,3513293.0,5000128.665753425,253549677.0,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,RS,03/28/2020,0.0,3582907.0,5000128.665753425,251169319.31,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,RS,03/29/2020,0.0,1570433.0,5000128.665753425,96334788.46,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,RS,03/30/2020,1.0,3365737.0,5000128.665753425,239069921.46,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,RS,03/31/2020,1.0,3649990.0,5000128.665753425,296053018.04,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,32.0,RS,04/01/2020,0.0,3895472.0,5000128.665753425,298276202.96,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,RS,04/02/2020,1.0,3560953.0,5000128.665753425,268479440.09,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0,RS,04/03/2020,0.0,4002560.0,5000128.665753425,312961073.77,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,RS,04/04/2020,1.0,4083372.0,5000128.665753425,313940113.4,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,RS,04/05/2020,1.0,1782076.0,5000128.665753425,116000690.59,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,RS,04/06/2020,0.0,3720557.0,5000128.665753425,279218401.82,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,RS,04/07/2020,1.0,4152313.0,5000128.665753425,317600674.21,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,47.0,RS,04/08/2020,1.0,4370995.0,5000128.665753425,342100709.91,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,RS,04/09/2020,3.0,4939030.0,5000128.665753425,392831782.03,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,RS,04/10/2020,2.0,1948311.0,5000128.665753425,117863752.98,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,RS,04/11/2020,1.0,5061181.0,5000128.665753425,382847888.42,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,RS,04/12/2020,1.0,1695466.0,5000128.665753425,98716675.01,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,RS,04/13/2020,0.0,3532468.0,5000128.665753425,241620848.09,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,36.0,RS,04/14/2020,2.0,3538931.0,5000128.665753425,244933135.1,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,47.0,RS,04/15/2020,1.0,3915037.0,5000128.665753425,276360266.93,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,RS,04/16/2020,0.0,3775132.0,5000128.665753425,276890980.72,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,RS,04/17/2020,3.0,4217106.0,5000128.665753425,319945016.03,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,29.0,RS,04/18/2020,2.0,4431926.0,5000128.665753425,336345468.64,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,RS,04/19/2020,0.0,1944384.0,5000128.665753425,117812808.78,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,RS,04/20/2020,3.0,4323829.0,5000128.665753425,316793171.42,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,RS,04/21/2020,0.0,2195063.0,5000128.665753425,133421841.66,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,RS,04/22/2020,0.0,4378386.0,5000128.665753425,317758100.06,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,RS,04/23/2020,2.0,3999451.0,5000128.665753425,291021707.18,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,67.0,RS,04/24/2020,2.0,4379717.0,5000128.665753425,331054743.75,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,RS,04/25/2020,3.0,4548651.0,5000128.665753425,348420844.66,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,70.0,RS,04/26/2020,1.0,1912002.0,5000128.665753425,118485788.0,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.0,RS,04/27/2020,7.0,3797057.0,5000128.665753425,277778669.4,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,58.0,RS,04/28/2020,3.0,3982648.0,5000128.665753425,298056136.31,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,RS,04/29/2020,5.0,4228682.0,5000128.665753425,333659826.35,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,98.0,RS,04/30/2020,1.0,5062207.0,5000128.665753425,464871602.33,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,63.0,RS,05/01/2020,7.0,2141047.0,5000128.665753425,144167173.55,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,RS,05/02/2020,4.0,4945680.0,5000128.665753425,420254429.01,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,RS,05/03/2020,3.0,1991648.0,5000128.665753425,126042418.04,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,45.0,RS,05/04/2020,9.0,4176308.0,5000128.665753425,318411882.81,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,104.0,RS,05/05/2020,5.0,4212495.0,5000128.665753425,332466545.76,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,235.0,RS,05/06/2020,8.0,4559522.0,5000128.665753425,369408304.19,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,79.0,RS,05/07/2020,3.0,4606658.0,5000128.665753425,381197326.23,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,318.0,RS,05/08/2020,1.0,5234813.0,5000128.665753425,453661918.55,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.0,RS,05/09/2020,4.0,5737126.0,5000128.665753425,517067003.56,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,49.0,RS,05/10/2020,2.0,2134872.0,5000128.665753425,134087494.12,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,RS,05/11/2020,8.0,4006219.0,5000128.665753425,294532294.63,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,341.0,RS,05/12/2020,6.0,3545335.0,5000128.665753425,265083969.1,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,RS,05/13/2020,0.0,4054312.0,5000128.665753425,305150170.02,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,80.0,RS,05/14/2020,9.0,4052826.0,5000128.665753425,303753709.83,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,600.0,RS,05/15/2020,6.0,4533145.0,5000128.665753425,353450842.23,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,98.0,RS,05/16/2020,6.0,4742975.0,5000128.665753425,378599258.65,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,RS,05/17/2020,10.0,2069691.0,5000128.665753425,129423979.34,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,RS,05/18/2020,2.0,4052187.0,5000128.665753425,293892836.06,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,RS,05/19/2020,7.0,4073448.0,5000128.665753425,292333965.85,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1223.0,RS,05/20/2020,10.0,4393590.0,5000128.665753425,318312923.14,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,500.0,RS,05/21/2020,5.0,3597548.0,5000128.665753425,271964135.22,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,445.0,RS,05/22/2020,6.0,4353353.0,5000128.665753425,339068233.44,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,418.0,RS,05/23/2020,4.0,4447337.0,5000128.665753425,361105869.73,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,134.0,RS,05/24/2020,4.0,1951032.0,5000128.665753425,124967117.4,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,89.0,RS,05/25/2020,17.0,4097945.0,5000128.665753425,307053807.61,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,226.0,RS,05/26/2020,6.0,4024878.0,5000128.665753425,303037166.81,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,263.0,RS,05/27/2020,6.0,4334554.0,5000128.665753425,331413223.09,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1186.0,RS,05/28/2020,4.0,4282442.0,5000128.665753425,334305191.06,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,RS,05/29/2020,0.0,4993932.0,5000128.665753425,427942185.71,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1008.0,RS,05/30/2020,5.0,5197141.0,5000128.665753425,466960750.35,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,RS,05/31/2020,6.0,2161204.0,5000128.665753425,167516071.04,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,RS,06/01/2020,8.0,4385991.0,5000128.665753425,354735394.12,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,587.0,RS,06/02/2020,13.0,4426527.0,5000128.665753425,348411284.68,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,479.0,RS,06/03/2020,13.0,4612405.0,5000128.665753425,364665502.97,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,612.0,RS,06/04/2020,7.0,4546711.0,5000128.665753425,361550562.77,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,573.0,RS,06/05/2020,11.0,4651931.0,5000128.665753425,401758077.57,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,454.0,RS,06/06/2020,7.0,5349421.0,5000128.665753425,484612996.49,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,98.0,RS,06/07/2020,3.0,2153894.0,5000128.665753425,150270534.75,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,115.0,RS,06/08/2020,5.0,4644674.0,5000128.665753425,362538566.02,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,552.0,RS,06/09/2020,10.0,4475511.0,5000128.665753425,351724032.49,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,817.0,RS,06/10/2020,15.0,4923796.0,5000128.665753425,399290516.11,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,549.0,RS,06/11/2020,7.0,2728368.0,5000128.665753425,197981556.65,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,216.0,RS,06/12/2020,14.0,5546716.0,5000128.665753425,455923253.98,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,243.0,RS,06/13/2020,7.0,4772675.0,5000128.665753425,398350061.88,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,RS,06/14/2020,6.0,2157134.0,5000128.665753425,150992988.84,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,777.0,RS,06/15/2020,10.0,4297714.0,5000128.665753425,323928857.84,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1033.0,RS,06/16/2020,14.0,4273500.0,5000128.665753425,311718175.98,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.0,RS,06/17/2020,13.0,4438244.0,5000128.665753425,321991551.0,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,694.0,RS,06/18/2020,19.0,4146821.0,5000128.665753425,303864096.91,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,765.0,RS,06/19/2020,17.0,4701884.0,5000128.665753425,358631188.75,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,551.0,RS,06/20/2020,7.0,4972411.0,5000128.665753425,385574932.89,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,210.0,RS,06/21/2020,4.0,2228160.0,5000128.665753425,139110978.5,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,362.0,RS,06/22/2020,24.0,4135284.0,5000128.665753425,297659874.72,346556943.2794796,0.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1154.0,RS,06/23/2020,19.0,4115408.0,5000128.665753425,293521285.28,346556943.2794796,1.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1145.0,RS,06/24/2020,23.0,4233992.0,5000128.665753425,300260095.97,346556943.2794796,2.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1051.0,RS,06/25/2020,0.0,3525728.0,5000128.665753425,274023937.21,346556943.2794796,3.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1054.0,RS,06/26/2020,40.0,4702364.0,5000128.665753425,371529535.47,346556943.2794796,4.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,886.0,RS,06/27/2020,14.0,4611521.0,5000128.665753425,372950276.83,346556943.2794796,5.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,243.0,RS,06/28/2020,5.0,1972693.0,5000128.665753425,135794117.03,346556943.2794796,6.0,11377239.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,416.0,RS,06/29/2020,23.0,3738522.0,5000128.665753425,303647972.3,346556943.2794796,0.0,11377239.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1282.0,RS,06/30/2020,32.0,3538363.0,5000128.665753425,327442413.11,346556943.2794796,1.0,11377239.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1230.0,RS,07/01/2020,22.0,4285185.0,5000128.665753425,353666320.78,346556943.2794796,2.0,11377239.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,RS,07/02/2020,27.0,4446541.0,5000128.665753425,364017190.53,346556943.2794796,3.0,11377239.0
